1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

1, 0.904837, 0.818731, 0.740818, 0.67032, 0.606531, 0.548812, 0.496585, 0.449329, 0.40657, 0.367879, 0.332871, 0.301194, 0.272532, 0.246597, 0.22313, 0.201897, 0.182684, 0.165299, 0.149569, 0.135335, 

