0, 0, 0, -8.49258e+68, 

0.0353248, 0, 0, -8.49258e+68, 

0.0706496, 0, 0, -8.45424e+68, 

0.105974, 0, 0, -8.37775e+68, 

0.141299, 0, 0, -8.26349e+68, 

0.176624, 0, 0, -8.11202e+68, 

0.211949, 0, 0, -7.92408e+68, 

0.247274, 0, 0, -7.70058e+68, 

0.282598, 0, 0, -7.44261e+68, 

0.317923, 0, 0, -7.15141e+68, 

0.353248, 0, 0, -6.82838e+68, 

0.388573, 0, 0, -6.47505e+68, 

0.423898, 0, 0, -6.09309e+68, 

0.459222, 0, 0, -5.6843e+68, 

0.494547, 0, 0, -5.25058e+68, 

0.529872, 0, 0, -4.79393e+68, 

0.565197, 0, 0, -4.31646e+68, 

0.600521, 0, 0, -3.82033e+68, 

0.635846, 0, 0, -3.30779e+68, 

0.671171, 0, 0, -2.78114e+68, 

0.706496, 0, 0, -2.24275e+68, 

0.741821, 0, 0, -1.69501e+68, 

0.777145, 0, 0, -1.14035e+68, 

0.81247, 0, 0, -5.81207e+67, 

0.847795, 0, 0, -2.00527e+66, 

0.88312, 0, 0, 5.4065e+67, 

0.918445, 0, 0, 1.09844e+68, 

0.953769, 0, 0, 1.65088e+68, 

0.989094, 0, 0, 2.19555e+68, 

1.02442, 0, 0, 2.73006e+68, 

1.05974, 0, 0, 3.25209e+68, 

1.09507, 0, 0, 3.75935e+68, 

1.13039, 0, 0, 4.24964e+68, 

1.16572, 0, 0, 4.72084e+68, 

1.20104, 0, 0, 5.17091e+68, 

1.23637, 0, 0, 5.59793e+68, 

1.27169, 0, 0, 6.0001e+68, 

1.30702, 0, 0, 6.37576e+68, 

1.34234, 0, 0, 6.72339e+68, 

1.37767, 0, 0, 7.04162e+68, 

1.41299, 0, 0, 7.32928e+68, 

1.44832, 0, 0, 7.58535e+68, 

1.48364, 0, 0, 7.80903e+68, 

1.51897, 0, 0, 7.99971e+68, 

1.55429, 0, 0, 8.157e+68, 

1.58962, 0, 0, 8.2807e+68, 

1.62494, 0, 0, 8.37086e+68, 

1.66027, 0, 0, 8.42774e+68, 

1.69559, 0, 0, 8.45179e+68, 

1.73091, 0, 0, 8.44372e+68, 

1.76624, 0, 0, 8.40441e+68, 

1.80156, 0, 0, 8.33495e+68, 

1.83689, 0, 0, 8.23665e+68, 

1.87221, 0, 0, 8.11094e+68, 

1.90754, 0, 0, 7.95947e+68, 

1.94286, 0, 0, 7.78398e+68, 

1.97819, 0, 0, 7.58637e+68, 

2.01351, 0, 0, 7.36864e+68, 

2.04884, 0, 0, 7.13286e+68, 

2.08416, 0, 0, 6.88117e+68, 

2.11949, 0, 0, 6.61576e+68, 

2.15481, 0, 0, 6.33882e+68, 

2.19014, 0, 0, 6.05255e+68, 

2.22546, 0, 0, 5.7591e+68, 

2.26079, 0, 0, 5.46061e+68, 

2.29611, 0, 0, 5.15913e+68, 

2.33144, 0, 0, 4.85662e+68, 

2.36676, 0, 0, 4.55495e+68, 

2.40209, 0, 0, 4.25589e+68, 

2.43741, 0, 0, 3.96107e+68, 

2.47274, 0, 0, 3.67197e+68, 

2.50806, 0, 0, 3.38996e+68, 

2.54339, 0, 0, 3.11623e+68, 

2.57871, 0, 0, 2.85184e+68, 

2.61403, 0, 0, 2.59769e+68, 

2.64936, 0, 0, 2.35452e+68, 

2.68468, 0, 0, 2.12293e+68, 

2.72001, 0, 0, 1.90339e+68, 

2.75533, 0, 0, 1.6962e+68, 

2.79066, 0, 0, 1.50156e+68, 

2.82598, 0, 0, 1.31955e+68, 

2.86131, 0, 0, 1.15013e+68, 

2.89663, 0, 0, 9.93172e+67, 

2.93196, 0, 0, 8.48456e+67, 

2.96728, 0, 0, 7.15697e+67, 

3.00261, 0, 0, 5.94548e+67, 

3.03793, 0, 0, 4.84617e+67, 

3.07326, 0, 0, 3.85478e+67, 

3.10858, 0, 0, 2.96685e+67, 

3.14391, 0, 0, 2.17781e+67, 

3.17923, 0, 0, 1.48313e+67, 

3.21456, 0, 0, 8.78404e+66, 

3.24988, 0, 0, 3.59451e+66, 

3.28521, 0, 0, -7.75845e+65, 

3.32053, 0, 0, -4.36164e+66, 

3.35586, 0, 0, -7.1928e+66, 

3.39118, 0, 0, -9.29397e+66, 

3.42651, 0, 0, -1.06841e+67, 

3.46183, 0, 0, -1.13759e+67, 

3.49715, 0, 0, -1.13759e+67, 

