0, 0, 0, 0.160155, 

1.20529, 0, 0, 0.160155, 

2.93719, 0, 0, 0.158856, 

5.42579, 0, 0, 0.155123, 

9.0017, 0, 0, 0.147519, 

14.14, 0, 0, 0.134832, 

21.5233, 0, 0, 0.117042, 

32.1324, 0, 0, 0.0960345, 

47.377, 0, 0, 0.0750162, 

69.282, 0, 0, 0.0568917, 

106.807, 0, 0, 0.0434036, 

144.331, 0, 0, 0.0388092, 

181.856, 0, 0, 0.0371356, 

219.381, 0, 0, 0.0369114, 

256.906, 0, 0, 0.0378313, 

294.43, 0, 0, 0.0400327, 

331.955, 0, 0, 0.0441215, 

369.48, 0, 0, 0.0517727, 

407.005, 0, 0, 0.068633, 

444.529, 0, 0, 0.125825, 

445.529, 0, 0, 0.150173, 

446.529, 0, 0, 0.161595, 

447.529, 0, 0, 0.171886, 

448.529, 0, 0, 0.180997, 

449.529, 0, 0, 0.188887, 

450.529, 0, 0, 0.195517, 

451.529, 0, 0, 0.200858, 

452.529, 0, 0, 0.204885, 

453.529, 0, 0, 0.20758, 

454.529, 0, 0, 0.208931, 

455.529, 0, 0, 0.208931, 

