x, y, z, u

0, 0, 0, 7.26603e-40, 

0, 1, 0, 7.26603e-40, 

0, 2, 0, 5.79345e-40, 

0, 3, 0, 3.91582e-40, 

0, 4, 0, 2.31937e-40, 

0, 5, 0, 1.23021e-40, 

0, 6, 0, 5.93671e-41, 

0, 7, 0, 2.63937e-41, 

0, 8, 0, 1.09229e-41, 

0, 9, 0, 4.24506e-42, 

0, 10, 0, 1.56121e-42, 

0, 11, 0, 5.47012e-43, 

0, 12, 0, 1.837e-43, 

0, 13, 0, 5.94532e-44, 

0, 14, 0, 1.86382e-44, 

0, 15, 0, 5.68696e-45, 

0, 16, 0, 1.69677e-45, 

0, 17, 0, 4.97288e-46, 

0, 18, 0, 1.43813e-46, 

0, 19, 0, 4.12225e-47, 

0, 20, 0, 1.17633e-47, 

0, 21, 0, 3.35611e-48, 

0, 22, 0, 9.612e-49, 

0, 23, 0, 2.77387e-49, 

0, 24, 0, 8.09287e-50, 

0, 25, 0, 2.39388e-50, 

0, 26, 0, 7.19604e-51, 

0, 27, 0, 2.20217e-51, 

0, 28, 0, 6.8694e-52, 

0, 29, 0, 2.1859e-52, 

0, 30, 0, 7.09812e-53, 

0, 31, 0, 2.35217e-53, 

0, 32, 0, 7.95242e-54, 

0, 33, 0, 2.74179e-54, 

0, 34, 0, 9.63343e-55, 

0, 35, 0, 3.44635e-55, 

0, 36, 0, 1.25397e-55, 

0, 37, 0, 4.63433e-56, 

0, 38, 0, 1.73687e-56, 

0, 39, 0, 6.58952e-57, 

0, 40, 0, 2.52588e-57, 

0, 41, 0, 9.76344e-58, 

0, 42, 0, 3.7986e-58, 

0, 43, 0, 1.48517e-58, 

0, 44, 0, 5.82776e-59, 

0, 45, 0, 2.29309e-59, 

0, 46, 0, 9.04335e-60, 

0, 47, 0, 3.5742e-60, 

0, 48, 0, 1.41594e-60, 

0, 49, 0, 5.62442e-61, 

0, 50, 0, 2.2411e-61, 

0, 51, 0, 8.96531e-62, 

0, 52, 0, 3.61619e-62, 

0, 53, 0, 1.51219e-62, 

0, 54, 0, 7.66677e-63, 

0, 55, 0, 7.35316e-63, 

0, 56, 0, 1.45282e-62, 

0, 57, 0, 3.73486e-62, 

0, 58, 0, 1.0125e-61, 

0, 59, 0, 2.78228e-61, 

0, 60, 0, 7.71026e-61, 

0, 61, 0, 2.15477e-60, 

0, 62, 0, 6.07544e-60, 

0, 63, 0, 1.72829e-59, 

0, 64, 0, 4.95808e-59, 

0, 65, 0, 1.43292e-58, 

0, 66, 0, 4.16561e-58, 

0, 67, 0, 1.21574e-57, 

0, 68, 0, 3.55406e-57, 

0, 69, 0, 1.0382e-56, 

0, 70, 0, 3.02308e-56, 

0, 71, 0, 8.75469e-56, 

0, 72, 0, 2.51654e-55, 

0, 73, 0, 7.16947e-55, 

0, 74, 0, 2.02255e-54, 

0, 75, 0, 5.64867e-54, 

0, 76, 0, 1.56258e-53, 

0, 77, 0, 4.28668e-53, 

0, 78, 0, 1.16841e-52, 

0, 79, 0, 3.17179e-52, 

0, 80, 0, 8.59925e-52, 

0, 81, 0, 2.33533e-51, 

0, 82, 0, 6.37164e-51, 

0, 83, 0, 1.7513e-50, 

0, 84, 0, 4.86088e-50, 

0, 85, 0, 1.36503e-49, 

0, 86, 0, 3.88347e-49, 

0, 87, 0, 1.12015e-48, 

0, 88, 0, 3.27619e-48, 

0, 89, 0, 9.71244e-48, 

0, 90, 0, 2.91583e-47, 

0, 91, 0, 8.85343e-47, 

0, 92, 0, 2.71448e-46, 

0, 93, 0, 8.38922e-46, 

0, 94, 0, 2.6087e-45, 

0, 95, 0, 8.14743e-45, 

0, 96, 0, 2.55148e-44, 

0, 97, 0, 8.00026e-44, 

0, 98, 0, 2.50846e-43, 

0, 99, 0, 7.85644e-43, 

0, 100, 0, 2.45541e-42, 

0, 101, 0, 7.64972e-42, 

0, 102, 0, 2.37271e-41, 

0, 103, 0, 7.31493e-41, 

0, 104, 0, 2.23657e-40, 

0, 105, 0, 6.76221e-40, 

0, 106, 0, 2.01415e-39, 

0, 107, 0, 5.88239e-39, 

0, 108, 0, 1.67501e-38, 

0, 109, 0, 4.61958e-38, 

0, 110, 0, 1.22468e-37, 

0, 111, 0, 3.09437e-37, 

0, 112, 0, 7.38142e-37, 

0, 113, 0, 1.64494e-36, 

0, 114, 0, 3.38431e-36, 

0, 115, 0, 6.34143e-36, 

0, 116, 0, 1.0645e-35, 

0, 117, 0, 1.56652e-35, 

0, 118, 0, 1.95676e-35, 

0, 119, 0, 1.95676e-35, 

1, 0, 0, 7.26603e-40, 

1, 1, 0, 7.26603e-40, 

1, 2, 0, 5.79345e-40, 

1, 3, 0, 3.91582e-40, 

1, 4, 0, 2.31937e-40, 

1, 5, 0, 1.23021e-40, 

1, 6, 0, 5.93671e-41, 

1, 7, 0, 2.63937e-41, 

1, 8, 0, 1.09229e-41, 

1, 9, 0, 4.24506e-42, 

1, 10, 0, 1.56121e-42, 

1, 11, 0, 5.47012e-43, 

1, 12, 0, 1.837e-43, 

1, 13, 0, 5.94532e-44, 

